#1
double	Pel(35040,2)
16443000	0.1111
16443900	0.1131
16444800	0.1143
16445700	0.1147
16446600	0.1144
16447500	0.1136
16448400	0.1124
16449300	0.1112
16450200	0.1102
16451100	0.1094
16452000	0.1091
16452900	0.1095
16453800	0.1106
16454700	0.1126
16455600	0.1157
16456500	0.1196
16457400	0.1237
16458300	0.1269
16459200	0.1282
16460100	0.1267
16461000	0.1233
16461900	0.1186
16462800	0.1137
16463700	0.1093
16464600	0.1055
16465500	0.1022
16466400	0.0993
16467300	0.0967
16468200	0.0944
16469100	0.0927
16470000	0.0914
16470900	0.0905
16471800	0.0902
16472700	0.0905
16473600	0.0914
16474500	0.0929
16475400	0.0950
16476300	0.0978
16477200	0.1012
16478100	0.1052
16479000	0.1097
16479900	0.1146
16480800	0.1196
16481700	0.1247
16482600	0.1294
16483500	0.1329
16484400	0.1347
16485300	0.1346
16486200	0.1329
16487100	0.1305
16488000	0.1282
16488900	0.1264
16489800	0.1251
16490700	0.1238
16491600	0.1222
16492500	0.1200
16493400	0.1168
16494300	0.1125
16495200	0.1072
16496100	0.1005
16497000	0.0928
16497900	0.0846
16498800	0.0762
16499700	0.0709
16500600	0.0670
16501500	0.0637
16502400	0.0604
16503300	0.0566
16504200	0.0526
16505100	0.0486
16506000	0.0453
16506900	0.0430
16507800	0.0415
16508700	0.0406
16509600	0.0401
16510500	0.0397
16511400	0.0395
16512300	0.0394
16513200	0.0394
16514100	0.0395
16515000	0.0398
16515900	0.0400
16516800	0.0401
16517700	0.0401
16518600	0.0402
16519500	0.0407
16520400	0.0421
16521300	0.0443
16522200	0.0477
16523100	0.0519
16524000	0.0571
16524900	0.0631
16525800	0.0698
16526700	0.0769
16527600	0.0840
16528500	0.0912
16529400	0.0982
16530300	0.1048
16531200	0.1110
16532100	0.1166
16533000	0.1215
16533900	0.1254
16534800	0.1281
16535700	0.1295
16536600	0.1300
16537500	0.1302
16538400	0.1307
16539300	0.1319
16540200	0.1337
16541100	0.1360
16542000	0.1386
16542900	0.1413
16543800	0.1435
16544700	0.1450
16545600	0.1451
16546500	0.1437
16547400	0.1410
16548300	0.1374
16549200	0.1334
16550100	0.1292
16551000	0.1254
16551900	0.1220
16552800	0.1196
16553700	0.1181
16554600	0.1173
16555500	0.1168
16556400	0.1162
16557300	0.1154
16558200	0.1144
16559100	0.1137
16560000	0.1136
16560900	0.1143
16561800	0.1159
16562700	0.1184
16563600	0.1215
16564500	0.1253
16565400	0.1294
16566300	0.1335
16567200	0.1373
16568100	0.1403
16569000	0.1424
16569900	0.1435
16570800	0.1431
16571700	0.1415
16572600	0.1386
16573500	0.1349
16574400	0.1307
16575300	0.1263
16576200	0.1224
16577100	0.1192
16578000	0.1176
16578900	0.1175
16579800	0.1181
16580700	0.1179
16581600	0.1156
16582500	0.1103
16583400	0.1028
16584300	0.0943
16585200	0.0860
16586100	0.0789
16587000	0.0729
16587900	0.0677
16588800	0.0630
16589700	0.0584
16590600	0.0542
16591500	0.0504
16592400	0.0472
16593300	0.0449
16594200	0.0434
16595100	0.0422
16596000	0.0413
16596900	0.0406
16597800	0.0401
16598700	0.0396
16599600	0.0393
16600500	0.0393
16601400	0.0394
16602300	0.0395
16603200	0.0393
16604100	0.0390
16605000	0.0386
16605900	0.0382
16606800	0.0381
16607700	0.0384
16608600	0.0393
16609500	0.0409
16610400	0.0433
16611300	0.0467
16612200	0.0512
16613100	0.0570
16614000	0.0643
16614900	0.0733
16615800	0.0833
16616700	0.0938
16617600	0.1043
16618500	0.1142
16619400	0.1232
16620300	0.1309
16621200	0.1372
16622100	0.1419
16623000	0.1456
16623900	0.1488
16624800	0.1523
16625700	0.1564
16626600	0.1606
16627500	0.1646
16628400	0.1673
16629300	0.1685
16630200	0.1678
16631100	0.1648
16632000	0.1595
16632900	0.1517
16633800	0.1427
16634700	0.1334
16635600	0.1254
16636500	0.1194
16637400	0.1151
16638300	0.1117
16639200	0.1083
16640100	0.1044
16641000	0.1001
16641900	0.0959
16642800	0.0919
16643700	0.0885
16644600	0.0859
16645500	0.0841
16646400	0.0834
16647300	0.0837
16648200	0.0849
16649100	0.0871
16650000	0.0899
16650900	0.0933
16651800	0.0973
16652700	0.1019
16653600	0.1070
16654500	0.1126
16655400	0.1181
16656300	0.1228
16657200	0.1260
16658100	0.1273
16659000	0.1268
16659900	0.1254
16660800	0.1234
16661700	0.1214
16662600	0.1195
16663500	0.1177
16664400	0.1162
16665300	0.1147
16666200	0.1128
16667100	0.1098
16668000	0.1050
16668900	0.0981
16669800	0.0897
16670700	0.0808
16671600	0.0722
16672500	0.0680
16673400	0.0606
16674300	0.0542
16675200	0.0492
16676100	0.0457
16677000	0.0436
16677900	0.0422
16678800	0.0413
16679700	0.0404
16680600	0.0396
16681500	0.0388
16682400	0.0381
16683300	0.0374
16684200	0.0370
16685100	0.0366
16686000	0.0367
16686900	0.0371
16687800	0.0378
16688700	0.0389
16689600	0.0400
16690500	0.0415
16691400	0.0438
16692300	0.0477
16693200	0.0537
16694100	0.0624
16695000	0.0725
16695900	0.0825
16696800	0.0912
16697700	0.0973
16698600	0.1013
16699500	0.1040
16700400	0.1062
16701300	0.1086
16702200	0.1109
16703100	0.1129
16704000	0.1141
16704900	0.1145
16705800	0.1142
16706700	0.1133
16707600	0.1121
16708500	0.1110
16709400	0.1099
16710300	0.1091
16711200	0.1089
16712100	0.1092
16713000	0.1104
16713900	0.1124
16714800	0.1155
16715700	0.1194
16716600	0.1235
16717500	0.1266
16718400	0.1279
16719300	0.1265
16720200	0.1230
16721100	0.1184
16722000	0.1135
16722900	0.1091
16723800	0.1053
16724700	0.1020
16725600	0.0991
16726500	0.0965
16727400	0.0943
16728300	0.0925
16729200	0.0912
16730100	0.0903
16731000	0.0900
16731900	0.0903
16732800	0.0912
16733700	0.0927
16734600	0.0948
16735500	0.0976
16736400	0.1010
16737300	0.1050
16738200	0.1095
16739100	0.1144
16740000	0.1194
16740900	0.1244
16741800	0.1291
16742700	0.1326
16743600	0.1344
16744500	0.1343
16745400	0.1326
16746300	0.1303
16747200	0.1279
16748100	0.1262
16749000	0.1248
16749900	0.1236
16750800	0.1220
16751700	0.1197
16752600	0.1166
16753500	0.1123
16754400	0.1069
16755300	0.1002
16756200	0.0926
16757100	0.0844
16758000	0.0761
16758900	0.0680
16759800	0.0606
16760700	0.0542
16761600	0.0491
16762500	0.0457
16763400	0.0436
16764300	0.0422
16765200	0.0413
16766100	0.0404
16767000	0.0396
16767900	0.0388
16768800	0.0380
16769700	0.0374
16770600	0.0369
16771500	0.0366
16772400	0.0367
16773300	0.0371
16774200	0.0378
16775100	0.0388
16776000	0.0400
16776900	0.0415
16777800	0.0438
16778700	0.0477
16779600	0.0537
16780500	0.0624
16781400	0.0725
16782300	0.0825
16783200	0.0911
16784100	0.0973
16785000	0.1013
16785900	0.1040
16786800	0.1062
16787700	0.1085
16788600	0.1108
16789500	0.1128
16790400	0.1141
16791300	0.1144
16792200	0.1141
16793100	0.1133
16794000	0.1121
16794900	0.1109
16795800	0.1099
16796700	0.1091
16797600	0.1089
16798500	0.1092
16799400	0.1104
16800300	0.1123
16801200	0.1154
16802100	0.1193
16803000	0.1234
16803900	0.1266
16804800	0.1278
16805700	0.1264
16806600	0.1230
16807500	0.1183
16808400	0.1134
16809300	0.1090
16810200	0.1052
16811100	0.1019
16812000	0.0990
16812900	0.0964
16813800	0.0942
16814700	0.0925
16815600	0.0911
16816500	0.0903
16817400	0.0900
16818300	0.0903
16819200	0.0911
16820100	0.0926
16821000	0.0948
16821900	0.0976
16822800	0.1010
16823700	0.1049
16824600	0.1094
16825500	0.1143
16826400	0.1193
16827300	0.1244
16828200	0.1290
16829100	0.1326
16830000	0.1344
16830900	0.1342
16831800	0.1326
16832700	0.1302
16833600	0.1278
16834500	0.1261
16835400	0.1248
16836300	0.1235
16837200	0.1219
16838100	0.1196
16839000	0.1165
16839900	0.1122
16840800	0.1069
16841700	0.1002
16842600	0.0925
16843500	0.0844
16844400	0.0760
16845300	0.0679
16846200	0.0605
16847100	0.0542
16848000	0.0491
16848900	0.0457
16849800	0.0435
16850700	0.0422
16851600	0.0413
16852500	0.0404
16853400	0.0396
16854300	0.0387
16855200	0.0380
16856100	0.0374
16857000	0.0369
16857900	0.0366
16858800	0.0367
16859700	0.0371
16860600	0.0378
16861500	0.0388
16862400	0.0400
16863300	0.0415
16864200	0.0438
16865100	0.0476
16866000	0.0537
16866900	0.0624
16867800	0.0724
16868700	0.0824
16869600	0.0911
16870500	0.0972
16871400	0.1012
16872300	0.1039
16873200	0.1061
16874100	0.1085
16875000	0.1108
16875900	0.1127
16876800	0.1140
16877700	0.1144
16878600	0.1141
16879500	0.1132
16880400	0.1120
16881300	0.1108
16882200	0.1098
16883100	0.1090
16884000	0.1088
16884900	0.1091
16885800	0.1103
16886700	0.1123
16887600	0.1153
16888500	0.1193
16889400	0.1234
16890300	0.1265
16891200	0.1278
16892100	0.1264
16893000	0.1229
16893900	0.1183
16894800	0.1134
16895700	0.1090
16896600	0.1052
16897500	0.1019
16898400	0.0990
16899300	0.0964
16900200	0.0942
16901100	0.0924
16902000	0.0911
16902900	0.0902
16903800	0.0899
16904700	0.0902
16905600	0.0911
16906500	0.0926
16907400	0.0947
16908300	0.0975
16909200	0.1009
16910100	0.1049
16911000	0.1094
16911900	0.1142
16912800	0.1193
16913700	0.1243
16914600	0.1290
16915500	0.1325
16916400	0.1343
16917300	0.1342
16918200	0.1325
16919100	0.1301
16920000	0.1278
16920900	0.1260
16921800	0.1247
16922700	0.1234
16923600	0.1219
16924500	0.1196
16925400	0.1164
16926300	0.1122
16927200	0.1068
16928100	0.1001
16929000	0.0925
16929900	0.0843
16930800	0.0760
16931700	0.0679
16932600	0.0605
16933500	0.0541
16934400	0.0491
16935300	0.0456
16936200	0.0435
16937100	0.0422
16938000	0.0412
16938900	0.0404
16939800	0.0396
16940700	0.0387
16941600	0.0380
16942500	0.0374
16943400	0.0369
16944300	0.0366
16945200	0.0367
16946100	0.0371
16947000	0.0378
16947900	0.0388
16948800	0.0400
16949700	0.0415
16950600	0.0438
16951500	0.0476
16952400	0.0537
16953300	0.0623
16954200	0.0724
16955100	0.0824
16956000	0.0911
16956900	0.0972
16957800	0.1012
16958700	0.1039
16959600	0.1061
16960500	0.1084
16961400	0.1107
16962300	0.1127
16963200	0.1140
16964100	0.1143
16965000	0.1140
16965900	0.1132
16966800	0.1120
16967700	0.1108
16968600	0.1098
16969500	0.1090
16970400	0.1088
16971300	0.1091
16972200	0.1103
16973100	0.1122
16974000	0.1153
16974900	0.1192
16975800	0.1233
16976700	0.1265
16977600	0.1277
16978500	0.1263
16979400	0.1228
16980300	0.1182
16981200	0.1133
16982100	0.1089
16983000	0.1051
16983900	0.1018
16984800	0.0989
16985700	0.0963
16986600	0.0941
16987500	0.0924
16988400	0.0911
16989300	0.0902
16990200	0.0899
16991100	0.0902
16992000	0.0911
16992900	0.0925
16993800	0.0947
16994700	0.0975
16995600	0.1009
16996500	0.1048
16997400	0.1093
16998300	0.1142
16999200	0.1192
17000100	0.1243
17001000	0.1289
17001900	0.1324
17002800	0.1343
17003700	0.1341
17004600	0.1324
17005500	0.1301
17006400	0.1277
17007300	0.1260
17008200	0.1247
17009100	0.1234
17010000	0.1218
17010900	0.1195
17011800	0.1164
17012700	0.1121
17013600	0.1068
17014500	0.1001
17015400	0.0925
17016300	0.0843
17017200	0.0759
17018100	0.0679
17019000	0.0605
17019900	0.0541
17020800	0.0491
17021700	0.0456
17022600	0.0435
17023500	0.0422
17024400	0.0412
17025300	0.0404
17026200	0.0396
17027100	0.0387
17028000	0.0380
17028900	0.0374
17029800	0.0369
17030700	0.0366
17031600	0.0367
17032500	0.0371
17033400	0.0378
17034300	0.0388
17035200	0.0400
17036100	0.0415
17037000	0.0437
17037900	0.0476
17038800	0.0537
17039700	0.0623
17040600	0.0724
17041500	0.0824
17042400	0.0910
17043300	0.0972
17044200	0.1012
17045100	0.1038
17046000	0.1060
17046900	0.1084
17047800	0.1107
17048700	0.1127
17049600	0.1139
17050500	0.1143
17051400	0.1140
17052300	0.1131
17053200	0.1119
17054100	0.1108
17055000	0.1097
17055900	0.1090
17056800	0.1087
17057700	0.1090
17058600	0.1102
17059500	0.1122
17060400	0.1153
17061300	0.1192
17062200	0.1233
17063100	0.1264
17064000	0.1277
17064900	0.1263
17065800	0.1228
17066700	0.1182
17067600	0.1133
17068500	0.1089
17069400	0.1051
17070300	0.1018
17071200	0.0989
17072100	0.0963
17073000	0.0941
17073900	0.0924
17074800	0.0910
17075700	0.0902
17076600	0.0898
17077500	0.0902
17078400	0.0910
17079300	0.0925
17080200	0.0946
17081100	0.0975
17082000	0.1009
17082900	0.1048
17083800	0.1093
17084700	0.1142
17085600	0.1192
17086500	0.1242
17087400	0.1289
17088300	0.1324
17089200	0.1342
17090100	0.1341
17091000	0.1324
17091900	0.1300
17092800	0.1277
17093700	0.1260
17094600	0.1246
17095500	0.1234
17096400	0.1218
17097300	0.1195
17098200	0.1164
17099100	0.1121
17100000	0.1068
17100900	0.1001
17101800	0.0924
17102700	0.0843
17103600	0.0759
17104500	0.0706
17105400	0.0668
17106300	0.0635
17107200	0.0602
17108100	0.0564
17109000	0.0524
17109900	0.0484
17110800	0.0451
17111700	0.0429
17112600	0.0414
17113500	0.0404
17114400	0.0400
17115300	0.0396
17116200	0.0393
17117100	0.0392
17118000	0.0392
17118900	0.0394
17119800	0.0396
17120700	0.0399
17121600	0.0400
17122500	0.0400
17123400	0.0400
17124300	0.0406
17125200	0.0419
17126100	0.0442
17127000	0.0475
17127900	0.0518
17128800	0.0569
17129700	0.0629
17130600	0.0696
17131500	0.0766
17132400	0.0838
17133300	0.0909
17134200	0.0978
17135100	0.1044
17136000	0.1107
17136900	0.1162
17137800	0.1211
17138700	0.1250
17139600	0.1276
17140500	0.1291
17141400	0.1295
17142300	0.1298
17143200	0.1302
17144100	0.1314
17145000	0.1332
17145900	0.1356
17146800	0.1381
17147700	0.1408
17148600	0.1431
17149500	0.1445
17150400	0.1446
17151300	0.1432
17152200	0.1405
17153100	0.1369
17154000	0.1329
17154900	0.1287
17155800	0.1250
17156700	0.1216
17157600	0.1192
17158500	0.1177
17159400	0.1169
17160300	0.1164
17161200	0.1159
17162100	0.1150
17163000	0.1140
17163900	0.1133
17164800	0.1133
17165700	0.1140
17166600	0.1155
17167500	0.1180
17168400	0.1211
17169300	0.1249
17170200	0.1290
17171100	0.1331
17172000	0.1369
17172900	0.1398
17173800	0.1420
17174700	0.1430
17175600	0.1427
17176500	0.1410
17177400	0.1382
17178300	0.1345
17179200	0.1302
17180100	0.1259
17181000	0.1220
17181900	0.1188
17182800	0.1172
17183700	0.1171
17184600	0.1177
17185500	0.1175
17186400	0.1152
17187300	0.1100
17188200	0.1025
17189100	0.0940
17190000	0.0857
17190900	0.0787
17191800	0.0727
17192700	0.0675
17193600	0.0628
17194500	0.0583
17195400	0.0540
17196300	0.0502
17197200	0.0471
17198100	0.0448
17199000	0.0432
17199900	0.0421
17200800	0.0412
17201700	0.0405
17202600	0.0399
17203500	0.0395
17204400	0.0392
17205300	0.0392
17206200	0.0393
17207100	0.0394
17208000	0.0392
17208900	0.0389
17209800	0.0385
17210700	0.0381
17211600	0.0380
17212500	0.0383
17213400	0.0392
17214300	0.0408
17215200	0.0432
17216100	0.0466
17217000	0.0510
17217900	0.0569
17218800	0.0642
17219700	0.0731
17220600	0.0830
17221500	0.0936
17222400	0.1040
17223300	0.1139
17224200	0.1228
17225100	0.1305
17226000	0.1368
17226900	0.1415
17227800	0.1452
17228700	0.1484
17229600	0.1518
17230500	0.1559
17231400	0.1602
17232300	0.1641
17233200	0.1669
17234100	0.1680
17235000	0.1673
17235900	0.1643
17236800	0.1591
17237700	0.1513
17238600	0.1422
17239500	0.1330
17240400	0.1250
17241300	0.1191
17242200	0.1148
17243100	0.1113
17244000	0.1080
17244900	0.1041
17245800	0.0999
17246700	0.0956
17247600	0.0916
17248500	0.0882
17249400	0.0856
17250300	0.0839
17251200	0.0831
17252100	0.0834
17253000	0.0847
17253900	0.0868
17254800	0.0896
17255700	0.0930
17256600	0.0970
17257500	0.1016
17258400	0.1067
17259300	0.1123
17260200	0.1178
17261100	0.1224
17262000	0.1257
17262900	0.1269
17263800	0.1264
17264700	0.1250
17265600	0.1231
17266500	0.1210
17267400	0.1191
17268300	0.1174
17269200	0.1158
17270100	0.1143
17271000	0.1124
17271900	0.1095
17272800	0.1047
17273700	0.0978
17274600	0.0895
17275500	0.0806
17276400	0.0720
17277300	0.0679
17278200	0.0605
17279100	0.0541
17280000	0.0491
17280900	0.0456
17281800	0.0435
17282700	0.0421
17283600	0.0412
17284500	0.0403
17285400	0.0395
17286300	0.0387
17287200	0.0380
17288100	0.0373
17289000	0.0369
17289900	0.0366
17290800	0.0366
17291700	0.0370
17292600	0.0377
17293500	0.0388
17294400	0.0399
17295300	0.0414
17296200	0.0437
17297100	0.0476
17298000	0.0536
17298900	0.0623
17299800	0.0723
17300700	0.0823
17301600	0.0910
17302500	0.0971
17303400	0.1011
17304300	0.1038
17305200	0.1060
17306100	0.1083
17307000	0.1106
17307900	0.1126
17308800	0.1138
17309700	0.1142
17310600	0.1139
17311500	0.1131
17312400	0.1119
17313300	0.1107
17314200	0.1097
17315100	0.1089
17316000	0.1087
17316900	0.1090
17317800	0.1102
17318700	0.1121
17319600	0.1152
17320500	0.1191
17321400	0.1232
17322300	0.1263
17323200	0.1276
17324100	0.1262
17325000	0.1227
17325900	0.1181
17326800	0.1132
17327700	0.1088
17328600	0.1050
17329500	0.1017
17330400	0.0988
17331300	0.0962
17332200	0.0940
17333100	0.0923
17334000	0.0910
17334900	0.0901
17335800	0.0898
17336700	0.0901
17337600	0.0910
17338500	0.0925
17339400	0.0946
17340300	0.0974
17341200	0.1008
17342100	0.1047
17343000	0.1092
17343900	0.1141
17344800	0.1191
17345700	0.1241
17346600	0.1288
17347500	0.1323
17348400	0.1341
17349300	0.1340
17350200	0.1323
17351100	0.1300
17352000	0.1276
17352900	0.1259
17353800	0.1245
17354700	0.1233
17355600	0.1217
17356500	0.1194
17357400	0.1163
17358300	0.1120
17359200	0.1067
17360100	0.1000
17361000	0.0924
17361900	0.0842
17362800	0.0759
17363700	0.0678
17364600	0.0605
17365500	0.0541
17366400	0.0491
17367300	0.0456
17368200	0.0435
17369100	0.0421
17370000	0.0412
17370900	0.0403
17371800	0.0395
17372700	0.0387
17373600	0.0380
17374500	0.0373
17375400	0.0369
17376300	0.0366
17377200	0.0366
17378100	0.0370
17379000	0.0377
17379900	0.0388
17380800	0.0399
17381700	0.0414
17382600	0.0437
17383500	0.0476
17384400	0.0536
17385300	0.0623
17386200	0.0723
17387100	0.0823
17388000	0.0910
17388900	0.0971
17389800	0.1011
17390700	0.1038
17391600	0.1060
17392500	0.1083
17393400	0.1106
17394300	0.1126
17395200	0.1138
17396100	0.1142
17397000	0.1139
17397900	0.1131
17398800	0.1119
17399700	0.1107
17400600	0.1097
17401500	0.1089
17402400	0.1087
17403300	0.1090
17404200	0.1101
17405100	0.1121
17406000	0.1152
17406900	0.1191
17407800	0.1232
17408700	0.1263
17409600	0.1276
17410500	0.1262
17411400	0.1227
17412300	0.1181
17413200	0.1132
17414100	0.1088
17415000	0.1050
17415900	0.1017
17416800	0.0988
17417700	0.0962
17418600	0.0940
17419500	0.0923
17420400	0.0910
17421300	0.0901
17422200	0.0898
17423100	0.0901
17424000	0.0910
17424900	0.0925
17425800	0.0946
17426700	0.0974
17427600	0.1008
17428500	0.1047
17429400	0.1092
17430300	0.1141
17431200	0.1191
17432100	0.1241
17433000	0.1288
17433900	0.1323
17434800	0.1341
17435700	0.1340
17436600	0.1323
17437500	0.1300
17438400	0.1276
17439300	0.1259
17440200	0.1245
17441100	0.1233
17442000	0.1217
17442900	0.1194
17443800	0.1163
17444700	0.1120
17445600	0.1067
17446500	0.1000
17447400	0.0924
17448300	0.0842
17449200	0.0759
17450100	0.0679
17451000	0.0605
17451900	0.0541
17452800	0.0491
17453700	0.0456
17454600	0.0435
17455500	0.0421
17456400	0.0412
17457300	0.0403
17458200	0.0395
17459100	0.0387
17460000	0.0380
17460900	0.0373
17461800	0.0369
17462700	0.0366
17463600	0.0366
17464500	0.0370
17465400	0.0377
17466300	0.0388
17467200	0.0399
17468100	0.0414
17469000	0.0437
17469900	0.0476
17470800	0.0536
17471700	0.0623
17472600	0.0723
17473500	0.0823
17474400	0.0910
17475300	0.0971
17476200	0.1011
17477100	0.1038
17478000	0.1060
17478900	0.1083
17479800	0.1106
17480700	0.1126
17481600	0.1138
17482500	0.1142
17483400	0.1139
17484300	0.1131
17485200	0.1119
17486100	0.1107
17487000	0.1097
17487900	0.1089
17488800	0.1087
17489700	0.1090
17490600	0.1101
17491500	0.1121
17492400	0.1152
17493300	0.1191
17494200	0.1232
17495100	0.1263
17496000	0.1276
17496900	0.1262
17497800	0.1227
17498700	0.1181
17499600	0.1132
17500500	0.1088
17501400	0.1050
17502300	0.1017
17503200	0.0988
17504100	0.0962
17505000	0.0940
17505900	0.0923
17506800	0.0910
17507700	0.0901
17508600	0.0898
17509500	0.0901
17510400	0.0910
17511300	0.0925
17512200	0.0946
17513100	0.0974
17514000	0.1008
17514900	0.1047
17515800	0.1092
17516700	0.1141
17517600	0.1191
17518500	0.1241
17519400	0.1288
17520300	0.1323
17521200	0.1341
17522100	0.1340
17523000	0.1323
17523900	0.1300
17524800	0.1276
17525700	0.1259
17526600	0.1245
17527500	0.1233
17528400	0.1217
17529300	0.1194
17530200	0.1163
17531100	0.1120
17532000	0.1067
17532900	0.1000
17533800	0.0924
17534700	0.0842
17535600	0.0759
17536500	0.0679
17537400	0.0605
17538300	0.0541
17539200	0.0491
17540100	0.0456
17541000	0.0435
17541900	0.0421
17542800	0.0412
17543700	0.0403
17544600	0.0396
17545500	0.0387
17546400	0.0380
17547300	0.0373
17548200	0.0369
17549100	0.0366
17550000	0.0366
17550900	0.0370
17551800	0.0377
17552700	0.0388
17553600	0.0399
17554500	0.0414
17555400	0.0437
17556300	0.0476
17557200	0.0536
17558100	0.0623
17559000	0.0723
17559900	0.0823
17560800	0.0910
17561700	0.0971
17562600	0.1011
17563500	0.1038
17564400	0.1060
17565300	0.1084
17566200	0.1106
17567100	0.1126
17568000	0.1139
17568900	0.1142
17569800	0.1139
17570700	0.1131
17571600	0.1119
17572500	0.1107
17573400	0.1097
17574300	0.1089
17575200	0.1087
17576100	0.1090
